-1.0828e-14,3.018e-05,6.036e-05,9.0539e-05,0.00012072,0.0001509,0.00018108,0.00021126,0.00024144,0.00027162,0.0003018,0.00035843,0.00041705,0.00047567,0.00053429,0.00059292,0.00065154,0.00071016,0.00076878,0.0008274,0.00088602,0.00096771,0.0010531,0.0011386,0.001224,0.0013094,0.0013949,0.0014803,0.0015657,0.0016511,0.0017366,0.001842,0.0019527,0.0020634,0.0021741,0.0022848,0.0023955,0.0025062,0.0026169,0.0027276,0.0028383,0.002966,0.0031003,0.0032346,0.003369,0.0035033,0.0036376,0.0037719,0.0039063,0.0040406,0.0041749,0.0043235,0.0044797,0.0046359,0.0047921,0.0049484,0.0051046,0.0052608,0.005417,0.0055732,0.0057294,0.0058962,0.0060707,0.0062452,0.0064196,0.0065941,0.0067685,0.006943,0.0071175,0.0072919,0.0074664,0.0076484,0.0078375,0.0080267,0.0082159,0.0084051,0.0085942,0.0087834,0.0089726,0.0091618,0.0093509,0.0095451,0.0097455,0.009946,0.010146,0.010347,0.010547,0.010748,0.010948,0.011149,0.011349,0.011552,0.011761,0.011969,0.012178,0.012386,0.012594,0.012803,0.013011,0.013219,0.013428,0.013637,0.01385,0.014063,0.014276,0.014489,0.014702,0.014915,0.015128,0.015341,0.015554,0.015767,0.015981,0.016196,0.01641,0.016624,0.016838,0.017053,0.017267,0.017481,0.017695,0.017909,0.018122,0.018335,0.018547,0.01876,0.018973,0.019185,0.019398,0.019611,0.019823,0.020036,0.020245,0.020454,0.020663,0.020873,0.021082,0.021291,0.0215,0.021709,0.021919,0.022128,0.022332,0.022536,0.02274,0.022944,0.023148,0.023352,0.023556,0.02376,0.023964,0.024168,0.024365,0.024562,0.024759,0.024957,0.025154,0.025351,0.025548,0.025745,0.025942,0.026139,0.026329,0.026518,0.026706,0.026895,0.027083,0.027272,0.027461,0.027649,0.027838,0.028027,0.028207,0.028386,0.028565,0.028744,0.028922,0.029101,0.02928,0.029459,0.029637,0.029816,0.029986,0.030154,0.030321,0.030489,0.030657,0.030824,0.030992,0.031159,0.031327,0.031494,0.031654,0.031809,0.031964,0.032119,0.032274,0.03243,0.032585,0.03274,0.032895,0.033051,0.033198,0.03334,0.033482,0.033624,0.033766,0.033908,0.03405,0.034192,0.034333,0.034475,0.03461,0.034738,0.034866,0.034994,0.035122,0.03525,0.035378,0.035506,0.035634,0.035762,0.035883,0.035996,0.03611,0.036223,0.036337,0.03645,0.036564,0.036677,0.03679,0.036904,0.037011,0.03711,0.037208,0.037307,0.037405,0.037504,0.037602,0.037701,0.037799,0.037898,0.037991,0.038075,0.038158,0.038241,0.038324,0.038407,0.038491,0.038574,0.038657,0.03874,0.038819,0.038887,0.038955,0.039022,0.03909,0.039158,0.039225,0.039293,0.039361,0.039428,0.039493,0.039545,0.039597,0.039648,0.0397,0.039752,0.039803,0.039855,0.039907,0.039959,0.040008,0.040044,0.040079,0.040114,0.04015,0.040185,0.04022,0.040255,0.040291,0.040326,0.040361,0.040379,0.040397,0.040415,0.040433,0.040451,0.040469,0.040487,0.040505,0.040523,0.040541,0.040541,0.040541,0.040541,0.04054,0.04054,0.04054,0.04054,0.040539,0.040539,0.040539,0.040521,0.0405,0.04048,0.04046,0.04044,0.04042,0.0404,0.04038,0.04036,0.040339,0.040302,0.04026,0.040219,0.040178,0.040136,0.040095,0.040054,0.040012,0.039971,0.03993,0.039871,0.039807,0.039744,0.03968,0.039616,0.039552,0.039488,0.039424,0.039361,0.039297,0.039216,0.039127,0.039039,0.03895,0.038862,0.038773,0.038684,0.038596,0.038507,0.038419,0.038313,0.038196,0.038079,0.037963,0.037846,0.03773,0.037613,0.037496,0.03738,0.037263,0.037129,0.036979,0.03683,0.036681,0.036532,0.036383,0.036234,0.036085,0.035936,0.035787,0.035619,0.035432,0.035245,0.035058,0.034871,0.034683,0.034496,0.034309,0.034122,0.033935,0.033729,0.033497,0.033266,0.033034,0.032802,0.032571,0.032339,0.032107,0.031876,0.031644,0.031395,0.031112,0.030829,0.030546,0.030263,0.02998,0.029697,0.029414,0.029131,0.028848,0.028549,0.028208,0.027867,0.027526,0.027186,0.026845,0.026504,0.026163,0.025822,0.025481,0.025127,0.024722,0.024317,0.023913,0.023508,0.023103,0.022698,0.022294,0.021889,0.021484,0.02107,0.020596,0.020123,0.019649,0.019175,0.018702,0.018228,0.017755,0.017281,0.016807,0.016329,0.015782,0.015236,0.01469,0.014143,0.013597,0.01305,0.012504,0.011958,0.011411,0.010865,0.010242,0.0096202,0.0089978,0.0083755,0.0077532,0.0071309,0.0065086,0.0058863,0.0052639,0.0046416,0.0039464,0.0032456,0.0025448,0.0018441,0.0011433,0.00044259,-0.00025816,-0.00095891,-0.0016597,-0.0023604,-0.0031305,-0.0039118,-0.0046931,-0.0054745,-0.0062558,-0.0070371,-0.0078184,-0.0085998,-0.0093811,-0.010162,-0.011009,-0.011873,-0.012736,-0.0136,-0.014464,-0.015328,-0.016191,-0.017055,-0.017919,-0.018783,-0.019707,-0.020654,-0.021602,-0.02255,-0.023497,-0.024445,-0.025392,-0.02634,-0.027288,-0.028235,-0.029238,-0.03027,-0.031302,-0.032335,-0.033367,-0.034399,-0.035431,-0.036464,-0.037496,-0.038528,-0.039546,-0.040553,-0.04156,-0.042567,-0.043574,-0.044581,-0.045588,-0.046595,-0.047602,-0.048609,-0.049601,-0.050579,-0.051557,-0.052536,-0.053514,-0.054492,-0.05547,-0.056448,-0.057426,-0.058404,-0.059369,-0.060316,-0.061263,-0.06221,-0.063158,-0.064105,-0.065052,-0.065999,-0.066946,-0.067893,-0.068829,-0.069744,-0.070659,-0.071574,-0.07249,-0.073405,-0.07432,-0.075235,-0.076151,-0.077066,-0.077972,-0.078855,-0.079738,-0.080621,-0.081505,-0.082388,-0.083271,-0.084155,-0.085038,-0.085921,-0.086797,-0.087649,-0.088501,-0.089353,-0.090205,-0.091057,-0.091909,-0.092761,-0.093613,-0.094465,-0.095311,-0.096133,-0.096954,-0.097776,-0.098597,-0.099418,-0.10024,-0.10106,-0.10188,-0.1027,-0.10352,-0.10431,-0.10511,-0.1059,-0.10669,-0.10748,-0.10827,-0.10907,-0.10986,-0.11065,-0.11144,-0.1122,-0.11297,-0.11373,-0.1145,-0.11526,-0.11602,-0.11679,-0.11755,-0.11831,-0.11908,-0.11982,-0.12055,-0.12129,-0.12203,-0.12276,-0.1235,-0.12423,-0.12497,-0.12571,-0.12644,-0.12716,-0.12787,-0.12858,-0.12929,-0.13,-0.13071,-0.13142,-0.13213,-0.13284,-0.13355,-0.13424,-0.13493,-0.13561,-0.1363,-0.13698,-0.13767,-0.13835,-0.13904,-0.13972,-0.14041,-0.14108,-0.14174,-0.1424,-0.14306,-0.14372,-0.14438,-0.14505,-0.14571,-0.14637,-0.14703,-0.14768,-0.14831,-0.14895,-0.14959,-0.15023,-0.15087,-0.15151,-0.15214,-0.15278,-0.15342,-0.15405,-0.15466,-0.15528,-0.15589,-0.15651,-0.15712,-0.15774,-0.15836,-0.15897,-0.15959,-0.16019,-0.16079,-0.16138,-0.16198,-0.16257,-0.16316,-0.16376,-0.16435,-0.16495,-0.16554,-0.16613,-0.1667,-0.16727,-0.16784,-0.16842,-0.16899,-0.16956,-0.17014,-0.17071,-0.17128,-0.17185,-0.1724,-0.17295,-0.1735,-0.17405,-0.17461,-0.17516,-0.17571,-0.17626,-0.17681,-0.17736,-0.17789,-0.17842,-0.17895,-0.17948,-0.18001,-0.18054,-0.18107,-0.18161,-0.18214,-0.18266,-0.18317,-0.18368,-0.18419,-0.1847,-0.18521,-0.18572,-0.18623,-0.18674,-0.18725,-0.18775,-0.18824,-0.18873,-0.18922,-0.1897,-0.19019,-0.19068,-0.19117,-0.19166,-0.19214,-0.19263,-0.19309,-0.19356,-0.19402,-0.19449,-0.19495,-0.19542,-0.19588,-0.19635,-0.19681,-0.19728,-0.19772,-0.19816,-0.1986,-0.19904,-0.19948,-0.19992,-0.20037,-0.20081,-0.20125,-0.20169,-0.20211,-0.20252,-0.20294,-0.20335,-0.20377,-0.20418,-0.2046,-0.20501,-0.20543,-0.20584,-0.20623,-0.20662,-0.20701,-0.2074,-0.20778,-0.20817,-0.20856,-0.20895,-0.20933,-0.20972,-0.21008,-0.21044,-0.21079,-0.21115,-0.21151,-0.21186,-0.21222,-0.21257,-0.21293,-0.21329,-0.21361,-0.21393,-0.21425,-0.21457,-0.21489,-0.21521,-0.21553,-0.21585,-0.21617,-0.21649,-0.21678,-0.21705,-0.21733,-0.21761,-0.21788,-0.21816,-0.21843,-0.21871,-0.21899,-0.21926,-0.2195,-0.21972,-0.21994,-0.22016,-0.22038,-0.22059,-0.22081,-0.22103,-0.22125,-0.22147,-0.22164,-0.22179,-0.22193,-0.22207,-0.22221,-0.22236,-0.2225,-0.22264,-0.22278,-0.22293,-0.22307,-0.22322,-0.22336,-0.22351,-0.22365,-0.2238,-0.22395,-0.22409,-0.22424,-0.22438,-0.22453,-0.22469,-0.22484,-0.225,-0.22515,-0.2253,-0.22546,-0.22561,-0.22577,-0.22592,-0.22608,-0.22624,-0.22641,-0.22657,-0.22674,-0.2269,-0.22707,-0.22724,-0.2274,-0.22757,-0.22774,-0.22791,-0.22809,-0.22827,-0.22845,-0.22863,-0.22881,-0.22899,-0.22917,-0.22935,-0.22953,-0.22972,-0.22992,-0.23011,-0.2303,-0.2305,-0.23069,-0.23088,-0.23108,-0.23127,-0.23147,-0.23168,-0.23188,-0.23209,-0.2323,-0.23251,-0.23272,-0.23293,-0.23314,-0.23335,-0.23356,-0.23378,-0.234,-0.23423,-0.23445,-0.23468,-0.2349,-0.23512,-0.23535,-0.23557,-0.2358,-0.23603,-0.23627,-0.23651,-0.23675,-0.23699,-0.23723,-0.23746,-0.2377,-0.23794,-0.23818,-0.23843,-0.23868,-0.23893,-0.23919,-0.23944,-0.23969,-0.23994,-0.24019,-0.24044,-0.2407,-0.24096,-0.24122,-0.24148,-0.24175,-0.24201,-0.24227,-0.24253,-0.2428,-0.24306,-0.24332,-0.24359,-0.24386,-0.24414,-0.24441,-0.24468,-0.24495,-0.24522,-0.2455,-0.24577,-0.24604,-0.24631,-0.24659,-0.24687,-0.24715,-0.24742,-0.2477,-0.24798,-0.24826,-0.24853,-0.24881,-0.24909,-0.24937,-0.24965,-0.24993,-0.25021,-0.25049,-0.25077,-0.25105,-0.25133,-0.25161,-0.25189,-0.25217,-0.25245,-0.25273,-0.253,-0.25328,-0.25356,-0.25384,-0.25412,-0.2544,-0.25467,-0.25494,-0.25522,-0.25549,-0.25576,-0.25604,-0.25631,-0.25658,-0.25686,-0.25713,-0.2574,-0.25766,-0.25792,-0.25819,-0.25845,-0.25872,-0.25898,-0.25924,-0.25951,-0.25977,-0.26003,-0.26028,-0.26053,-0.26078,-0.26103,-0.26128,-0.26153,-0.26178,-0.26203,-0.26228,-0.26252,-0.26276,-0.26299,-0.26322,-0.26346,-0.26369,-0.26392,-0.26415,-0.26439,-0.26462,-0.26485,-0.26506,-0.26527,-0.26549,-0.2657,-0.26591,-0.26612,-0.26634,-0.26655,-0.26676,-0.26697,-0.26716,-0.26735,-0.26754,-0.26773,-0.26792,-0.26811,-0.2683,-0.26849,-0.26868,-0.26887,-0.26903,-0.2692,-0.26936,-0.26953,-0.26969,-0.26986,-0.27002,-0.27019,-0.27035,-0.27052,-0.27066,-0.2708,-0.27093,-0.27107,-0.27121,-0.27135,-0.27149,-0.27163,-0.27177,-0.27191,-0.27202,-0.27214,-0.27225,-0.27236,-0.27247,-0.27259,-0.2727,-0.27281,-0.27292,-0.27304,-0.27313,-0.27321,-0.2733,-0.27339,-0.27347,-0.27356,-0.27365,-0.27373,-0.27382,-0.27391,-0.27398,-0.27404,-0.2741,-0.27416,-0.27422,-0.27429,-0.27435,-0.27441,-0.27447,-0.27453,-0.27458,-0.27462,-0.27466,-0.2747,-0.27473,-0.27477,-0.27481,-0.27485,-0.27489,-0.27493,-0.27496,-0.27497,-0.27499,-0.27501,-0.27503,-0.27505,-0.27507,-0.27508,-0.2751,-0.27512,-0.27513,-0.27513,-0.27513,-0.27513,-0.27513,-0.27513,-0.27513,-0.27514,-0.27514,-0.27514,-0.27513,-0.27512,-0.2751,-0.27509,-0.27508,-0.27506,-0.27505,-0.27504,-0.27502,-0.27501,-0.27499,-0.27497,-0.27494,-0.27492,-0.27489,-0.27487,-0.27484,-0.27482,-0.2748,-0.27477,-0.27474,-0.27471,-0.27468,-0.27465,-0.27462,-0.27459,-0.27456,-0.27452,-0.27449,-0.27446,-0.27443,-0.27439,-0.27436,-0.27433,-0.27429,-0.27426,-0.27422,-0.27419,-0.27415,-0.27412,-0.27408,-0.27405,-0.27401,-0.27398,-0.27395,-0.27391,-0.27388,-0.27384,-0.27381,-0.27377,-0.27374,-0.27371,-0.27368,-0.27365,-0.27362,-0.27359,-0.27356,-0.27353,-0.2735,-0.27347,-0.27344,-0.27342,-0.27339,-0.27337,-0.27335,-0.27332,-0.2733,-0.27328,-0.27325,-0.27323,-0.27321,-0.2732,-0.27318,-0.27317,-0.27316,-0.27315,-0.27313,-0.27312,-0.27311,-0.2731,-0.27308,-0.27308,-0.27308,-0.27308,-0.27308,-0.27309,-0.27309,-0.27309,-0.27309,-0.27309,-0.27309,-0.2731,-0.27312,-0.27314,-0.27315,-0.27317,-0.27318,-0.2732,-0.27322,-0.27323,-0.27325,-0.27328,-0.27331,-0.27335,-0.27338,-0.27342,-0.27345,-0.27348,-0.27352,-0.27355,-0.27359,-0.27363,-0.27369,-0.27374,-0.27379,-0.27385,-0.2739,-0.27395,-0.27401,-0.27406,-0.27411,-0.27418,-0.27426,-0.27433,-0.27441,-0.27448,-0.27456,-0.27463,-0.27471,-0.27478,-0.27486,-0.27495,-0.27504,-0.27514,-0.27524,-0.27534,-0.27543,-0.27553,-0.27563,-0.27573,-0.27583,-0.27594,-0.27606,-0.27618,-0.2763,-0.27642,-0.27655,-0.27667,-0.27679,-0.27691,-0.27703,-0.27717,-0.27731,-0.27746,-0.27761,-0.27776,-0.2779,-0.27805,-0.2782,-0.27834,-0.27849,-0.27865,-0.27882,-0.27899,-0.27917,-0.27934,-0.27951,-0.27969,-0.27986,-0.28003,-0.2802,-0.28039,-0.28058,-0.28078,-0.28098,-0.28118,-0.28138,-0.28158,-0.28178,-0.28198,-0.28218,-0.28238,-0.28261,-0.28283,-0.28306,-0.28328,-0.28351,-0.28373,-0.28396,-0.28418,-0.28441,-0.28464,-0.28489,-0.28514,-0.28539,-0.28564,-0.28589,-0.28614,-0.28639,-0.28664,-0.28689,-0.28715,-0.28742,-0.2877,-0.28797,-0.28825,-0.28852,-0.2888,-0.28908,-0.28935,-0.28963,-0.28991,-0.29021,-0.29051,-0.29081,-0.2911,-0.2914,-0.2917,-0.292,-0.2923,-0.2926,-0.2929
