-0.32892776,0.60691893,0.50815976,0.20624542
-0.4184959,-0.74659634,-0.10434365,-0.19172311
0.6209376,-0.4547497,-0.20085812,0.8495493
0.9321722,-0.90482265,0.6303487,0.8470111
0.34510612,-0.8572208,-0.1864062,0.3485204
-0.5029617,-0.8029848,-0.4014833,0.73913455
-0.61189,-0.5027462,-0.5666028,0.64599776
-0.9335643,0.50311804,-0.90569174,0.9005897
-0.8410198,0.9328859,-0.9131988,0.94660854
-0.95377946,0.9324236,-0.87851304,0.9445629
-0.9542918,0.8948847,-0.92484766,0.92810607
-0.97137964,0.39920354,-0.9689744,0.9219339
-0.96963507,-0.42485762,-0.94849384,0.7888963
-0.9743074,-0.8683361,-0.85850626,0.96184325
-0.953923,-0.8500908,-0.09985411,0.95086193
-0.9297724,-0.71784794,0.3049922,0.91356313
-0.043824255,-0.58765435,0.44087064,0.9089887
-0.09079605,0.71644974,0.008884549,0.9309366
0.5948961,0.89701676,0.37736285,0.9540911
0.68709624,0.8833282,0.91750264,0.94454217
0.69222355,0.70949423,0.47334433,0.90722275
-0.56287247,0.55201125,-0.3866632,0.8551712
-0.9400613,-0.10333443,-0.95409185,0.20473492
-0.9629402,-0.040287554,-0.93647283,-0.8633715
-0.9899101,0.8156209,-0.8184951,-0.73335284
0.6338544,-0.92161936,-0.9474648,0.9890356
-0.806992,0.5307541,-0.96703744,0.9600401
-0.8742603,0.85391283,-0.9521276,0.95558953
-0.022568882,0.98598707,-0.14850855,-0.45123583
0.9508233,-0.3551805,0.6513543,-0.67695284
0.96382165,-0.87433964,0.7502692,-0.8549455
0.9378767,-0.9470024,0.98582685,0.9303763
0.6558957,0.9703994,-0.93757915,-0.9948538
-0.9214036,0.8751646,-0.9330809,-0.9732385
-0.75992686,0.9554832,-0.84075296,-0.9708859
0.98942137,0.9755318,-0.011364281,-0.60508233
0.7602577,0.9638375,-0.96020937,-0.96612704
-0.94465125,-0.16920668,-0.9019829,-0.9778378
-0.896769,0.18299508,-0.94899845,-0.96666265
0.036904693,-0.91056997,-0.9286859,-0.8250187
-0.86481464,-0.7286903,-0.9724823,-0.9746111
