0.16967773,0.76297545,-0.7981769,0.16510701
-0.69230926,0.3977039,-0.8654919,0.67492783
-0.7412928,0.3099594,0.50319433,0.5830699
-0.45514923,0.6122781,0.24563646,0.4447012
-0.40504318,0.74942374,0.33030248,0.72155714
-0.6138033,0.4077766,-0.28502715,0.3489442
-0.629194,0.63471985,-0.15295112,0.44745326
-0.78244454,0.36901236,0.774204,0.71924186
-0.8640455,0.52265596,0.09518671,0.8876834
-0.9212682,-0.7807171,0.19218004,0.93195844
-0.93556476,-0.92101973,-0.30555707,0.9416628
-0.95520294,-0.967567,-0.36607105,0.86660314
-0.95825684,-0.968232,0.29521382,0.8381524
-0.96204454,-0.9776206,0.27137494,0.8563397
-0.9697243,-0.9838858,0.59754586,0.9109237
-0.9716525,-0.9862562,0.47242093,0.93579996
-0.9753536,-0.9842322,0.3127886,0.9271896
-0.9769169,-0.9847561,0.73846114,0.8843852
-0.9748846,-0.9864472,0.86738443,0.8641535
-0.9640347,-0.9817502,0.8065803,0.6569027
-0.95386034,-0.97397184,0.92745304,0.04708135
-0.95558774,-0.9605045,0.94196415,-0.5885517
-0.96109414,-0.92991436,0.5494838,-0.46987385
-0.9768821,0.46952128,-0.94732994,-0.90130436
0.6458734,0.6664891,-0.8540098,0.7892921
0.5962267,0.16050243,-0.898873,0.10625863
0.9756881,-0.8814734,0.035218,0.96735275
0.9593849,-0.8260052,-0.53240657,0.96815133
0.9112601,-0.9016574,-0.7693026,0.8321928
0.9407295,-0.9492045,-0.90013963,0.2156179
0.8099961,-0.9235511,-0.7516001,-0.19024193
0.26626742,-0.32992762,-0.88328826,0.68525684
0.18409812,-0.6814246,-0.8891485,0.89865315
-0.5990512,-0.58440554,-0.88655007,0.93791986
-0.58069605,0.3689022,-0.9731707,0.9469874
0.14112127,0.10272062,-0.98335475,0.9677403
0.74769497,-0.7109047,-0.97603434,0.9794605
0.96243215,-0.8150843,-0.9673999,0.9844924
0.63746214,-0.8496766,-0.98671585,0.99195266
0.88711476,-0.89979047,-0.94491976,0.9935372
0.9859873,-0.9395799,-0.9584962,0.99086237
