-0.99966544,-0.9998985,-0.6408669,0.9992341
-0.999479,-0.93985415,1.0,1.0
-0.9323216,0.990914,0.9999995,1.0
-0.99976856,-0.48761857,1.0,0.99999917
-0.99997014,0.92625165,1.0,0.99999964
-0.9999301,0.96059775,1.0,1.0
-0.9987025,0.9988934,0.96548665,0.99996424
-0.97775835,0.99878573,0.9990969,0.99982166
-0.7504118,-0.99072355,0.99996805,0.99950767
-0.9427831,0.44779587,0.9999651,0.9994942
-0.9634355,0.66134644,0.99990237,0.9998884
-0.9748629,0.44889665,0.9997566,0.99979055
-0.95872104,0.57680964,0.99981856,0.99956
-0.8745425,0.47803092,0.99994504,0.999923
-0.69448274,-0.9026377,0.99999475,0.9999975
-0.61461365,-0.99838793,0.99997187,0.99999964
-0.4819787,-0.999958,0.99998724,0.99999857
-0.6575679,-0.9999927,0.9999962,0.99998987
-0.85760486,-0.9999946,0.9999982,0.99993443
-0.9942132,-0.99999744,0.99999905,0.9990759
-0.99927044,-0.99997556,0.9999989,0.9988618
0.900398,0.81475854,0.99999285,0.4150406
-0.6152373,-0.9997348,0.9999988,0.849386
-0.99997216,-0.9977466,0.9999324,-1.0
-0.9999644,-0.23460925,0.99951863,-0.9669102
-0.99998254,0.9999945,0.9961231,-0.9999987
-1.0,0.99999535,0.99996114,-0.9999997
-1.0,0.9992454,0.9979049,-1.0
-0.9999991,-0.99910873,0.9158578,-0.9998975
0.9997333,-0.9999968,-0.9999992,-0.95862585
0.7705265,-1.0,-0.9999845,-0.999561
-0.99998575,-0.999992,0.97097814,-0.9999926
0.99964917,-1.0,-0.99999887,-0.993539
0.9996581,-0.99999803,-0.9999993,-0.9999994
0.2137121,-0.9999997,-0.99999857,-1.0
-0.99999106,-1.0,-0.9999988,-1.0
-0.9999984,-1.0,-1.0,-1.0
-0.99998105,-1.0,-0.99999505,-0.99999803
-0.99822915,-0.9661434,-0.99999446,-0.99999654
-0.6704189,0.9999435,-0.79656184,-0.9996229
-0.5613321,0.9999902,0.9960773,0.999804
