0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
[-0.882 6.41 11.7 3.63 6.59 13.4 2.05 11.1 7.34 3.15 13.2 3.31],[-0.461 1.14 4.19 -0.2 1.36 7.74 1.29 1.8 7.47 -0.897 0.0553 3.21],[-0.17 0.389 1.78 -0.427 1.11 6.33 1.1 2.57 8.87 -0.896 1.2 5.37],[-0.299 0.484 1.64 -0.452 1.49 6.59 1.26 3.14 9.97 -0.802 2.2 7.15],[-0.389 0.538 1.5 -0.577 1.61 6.55 1.55 3.23 10.5 -0.673 2.46 8.2],[-0.442 0.516 1.32 -0.74 1.51 6.29 1.81 3.02 10.6 -0.568 2.33 8.62],[-0.417 0.343 0.918 -0.868 1.11 5.67 1.78 2.29 10.2 -0.39 1.08 7.91],[-0.396 0.239 0.682 -0.922 0.857 5.07 1.83 0.827 8.61 -0.341 -0.235 6.22],[-0.407 0.137 0.609 -0.987 0.761 4.65 1.82 -0.0627 6.95 -0.323 -0.833 4.37],[-0.431 -0.0604 0.58 -1.06 0.645 4.3 1.81 -0.757 5.37 -0.315 -1.18 2.61],[1.16 1.47 8.02 -3.89 -2.55 8.04 0.358 1.06 4.64 -4.37 -2.31 6.4],[3.17 -0.227 6.91 -1.66 -3.02 5.59 2.1 -0.611 3.55 -2.59 -2.28 3.73],[3.1 -1.91 6.1 -1.58 -4.26 4.38 1.83 -1.46 1.79 -2.78 -2.32 1.37],[2.91 -3.26 5.23 -1.65 -5.26 3.11 1.6 -1.87 -0.00223 -2.33 -2.15 -0.28],[2.53 -4.42 4.29 -1.94 -6.14 1.94 0.601 -1.61 -0.83 -1.19 -1.46 -0.464],[2.34 -5.44 3.52 -2.09 -6.85 0.981 0.103 -1.33 -0.829 -0.622 -1.01 -0.42],[2.22 -6.34 2.97 -2.2 -7.47 0.309 -0.127 -1.27 -0.834 -0.337 -0.759 -0.373],[2.16 -7.24 2.52 -2.3 -8.15 -0.156 -0.328 -1.04 -0.766 -0.0658 -0.469 -0.322],[2.15 -8.17 2.14 -2.39 -8.9 -0.442 -0.488 -0.742 -0.64 0.152 -0.207 -0.253],[2.18 -9.11 1.8 -2.45 -9.73 -0.581 -0.612 -0.421 -0.49 0.315 -0.00333 -0.187],[0.607 -14.4 -8.83 -3.31 -9.02 -4.38 3.64 -0.353 1.79 1.34 -0.927 -6.3],[2.01 -10.8 -2.57 -4.24 -10.2 -2.18 0.274 -0.404 -0.0759 0.892 1.01 0.478],[2.11 -13.4 -3.18 -3.84 -11.5 -0.776 -0.668 0.389 -0.0682 1.07 0.924 0.222],[2.51 -15.2 -2.87 -3.25 -12.6 0.493 -0.952 0.673 -0.0528 1 0.735 0.074],[2.88 -16 -1.91 -2.97 -13.4 1.6 -1.04 0.67 -0.0685 0.846 0.523 0.0202],[2.95 -16.3 -1.08 -2.9 -14 2.47 -1.02 0.604 -0.0688 0.795 0.408 -0.0181],[2.85 -16.4 -0.384 -2.9 -14.3 3.13 -0.946 0.513 -0.0591 0.797 0.358 -0.0471],[2.67 -16.1 0.208 -2.9 -14.3 3.6 -0.859 0.422 -0.0462 0.814 0.336 -0.0681],[2.47 -15.7 0.738 -2.87 -14.1 3.92 -0.778 0.342 -0.0351 0.823 0.319 -0.0821],[2.28 -15.2 1.25 -2.78 -13.8 4.16 -0.714 0.278 -0.0288 0.817 0.297 -0.0903],[1.82 -18.1 4.78 -4.5 -16.8 5.77 -6.46 -0.316 -4.93 1.02 1.42 1.8],[2.58 -17.1 4.57 -3.12 -15.7 4.86 -0.454 0.314 0.359 0.716 0.0875 -0.213],[2.2 -15.6 4.14 -2.88 -14.7 4.42 -0.504 0.261 0.225 0.729 0.104 -0.157],[1.91 -14.1 3.98 -2.57 -13.5 4.25 -0.505 0.175 0.2 0.695 0.121 -0.0321],[1.68 -12.7 3.89 -2.26 -12.4 4.15 -0.494 0.11 0.112 0.65 0.106 -0.0315],[1.48 -11.3 3.79 -1.96 -11.3 4.04 -0.466 0.0662 0.0646 0.588 0.0805 -0.025],[1.32 -10.1 3.6 -1.7 -10.2 3.84 -0.431 0.0494 0.0404 0.523 0.0675 -0.016],[1.19 -8.79 3.2 -1.46 -9.08 3.44 -0.398 0.0713 0.0268 0.468 0.0883 -0.00932],[1.09 -7.49 2.49 -1.26 -7.92 2.72 -0.376 0.145 0.0155 0.431 0.161 -0.00888],[1.02 -6.06 1.39 -1.1 -6.64 1.61 -0.365 0.281 0.00214 0.413 0.298 -0.0165],[2.85 6.38 -1.01 0.267 -1.75 -0.379 3.27 -4.28 -0.684 -1.47 -4.44 -1.66],[-0.298 0.285 0.0733 0.0384 -1.41 0.428 -0.158 0.509 -0.0509 0.288 0.653 -0.0184],[-0.615 -0.556 -0.0933 0.017 -2.46 2.49 3.09 -3.04 7.7 0.11 0.88 -0.128],[0.136 1.79 4.62 -1.34 -1.92 6.75 2.55 1.2 8.22 -0.352 0.16 6.99],[-0.0145 3.43 7.42 -1.47 -1.17 9.09 2.46 3.58 8 -0.705 2.66 6.81],[0.158 3.75 7.86 -1.29 -0.869 9.44 2.46 2.85 7.35 -1.02 2.3 6.02],[0.319 4.29 7.55 -1.07 -0.426 8.93 2.41 1.51 5.55 -1.33 1.38 4.04],[0.454 5 6.92 -0.853 0.0806 7.98 2.36 0.309 3.79 -1.61 0.607 2.1],[0.554 5.65 6.45 -0.665 0.507 7.09 2.31 0.00196 3.49 -1.85 0.686 1.65],[-2.57 12 -1.13 2.11 10.9 -1.3 2.21 7.08 20 -1.95 8.09 18.1],[-2.53 -5.04 3.16 2.17 2.63 3.99 -2.85 9.51 10.1 4.63 8.71 5.11],[-0.912 -0.18 -0.862 0.871 0.898 -0.37 -0.333 2.19 2.79 -0.00156 -0.0256 -0.969],[-0.59 2.28 0.0511 0.793 1.66 -0.151 0.123 1.4 1.82 -0.4 0.214 -0.053],[-0.854 2.78 0.157 0.865 1.95 -0.0996 0.239 1.48 2.04 -0.258 0.352 -0.122],[-0.555 -0.593 -0.818 0.402 -1.09 -0.881 0.143 1.62 2.64 0.0181 0.278 -0.183],[0.334 -1.76 -0.113 -0.458 -1.95 -0.131 0.00937 2.2 2.89 0.175 0.693 -0.306],[0.553 -1.49 -0.0774 -0.481 -1.58 -0.104 0.0474 2.29 2.89 -0.403 1.43 1.27],[0.531 -1.16 0.0741 -0.222 -1.13 0.0119 0.164 2.36 2.86 -0.659 1.87 1.91],[0.454 -1.03 0.156 -0.124 -0.973 0.0806 0.319 2.46 2.92 -0.856 2.21 2.67],[0.435 -1.1 0.139 -0.128 -1.02 0.064 0.506 2.33 2.72 -1 2.31 3.29],[3.71 -1.33 -0.48 0.286 2.66 0.855 4.7 -0.989 7.6 -6.62 -1.83 13.2],[0.291 -1.02 -0.297 -0.0913 -0.641 -0.231 1.94 -0.166 7.53 -2.24 1.59 15.8],[-0.329 -0.895 -0.946 -0.819 -1.66 -0.78 1.22 -1.17 8.15 0.424 1.23 21.1],[-0.039 -1.22 -1.6 -0.568 -1.79 -1.49 0.335 -1.14 11.4 0.39 -1.24 26.5],[0.0682 -1.44 -2.6 -0.696 -1.68 -2.38 0.924 -5.15 14.2 -0.375 -6.22 33.4],[1.07 -0.544 -1.24 -0.817 -0.275 -1.28 0.957 -10.8 22.3 -1.84 -13.7 33.5],[0.839 -0.119 -1.27 -0.548 0.484 -1.18 0.442 -9.97 23.3 -1.16 -10.7 33.5],[1.83 -6.55 -2.6 -1.87 -6.24 -2.34 0.576 -7.45 23.8 -0.528 -7.27 33.5],[1.19 -3.01 -2.48 -1.61 -3.01 -2.21 0.671 -7.62 24.2 -0.186 -6.89 33.5],[0.607 -0.15 1.13 -1.08 -0.454 0.934 0.719 -9.32 23.7 -0.102 -8.14 33.5],[-0.0323 2.6 1.38 -2.07 -3.3 -1.72 2.92 -10.8 16.4 -1.31 -9.02 28.9],[0.785 -1.66 -0.462 -1.66 -1.33 -0.126 2.61 -12.6 16.5 -1.43 -10.6 28.7],[1.27 -2.24 0.0872 -1.77 -1.63 0.289 2.11 -14 17.1 -1.58 -12 28.5],[1.49 -2.48 0.469 -1.94 -2.07 0.549 1.8 -15.1 17.6 -1.47 -13.3 28.4],[1.56 -2.7 0.686 -2.05 -2.43 0.691 1.55 -15.8 18 -1.24 -14.3 28.2],[1.53 -2.88 0.794 -2.06 -2.68 0.747 1.29 -16 18.1 -0.975 -14.8 27.7],[1.42 -2.96 0.814 -2 -2.79 0.734 1 -15.7 17.5 -0.672 -14.8 26.8],[1.03 -3.03 0.678 -2 -2.81 0.673 0.892 -14.7 15.8 -0.0991 -14.6 24.8],[0.514 -1.89 0.582 -1.77 -1.66 0.634 0.728 -13.4 11.3 0.343 -14.6 20.3],[-1.94 8.63 -5.72 0.723 8.8 -4.7 1.09 13.2 -5.9 -0.192 13.6 -6.75]
