0.9752352,0.98699296,0.93423414,-0.93980527,-0.99128705,0.9692141,-0.95387363,0.98674035,0.94556975,-0.9784215,-0.98480046,0.99470854
0.74302316,-0.93763244,-0.94375616,0.72558963,0.81744146,0.79999924,0.19417131,0.4490087,0.620618,0.9789648,-0.97874826,0.98198867
0.9558437,0.42645347,-0.7368499,0.17477477,0.9650259,0.8199625,-0.91581047,-0.9484236,0.6158581,-0.3842566,0.93825316,0.80657387
0.96950674,0.84184337,0.4501592,-0.4709674,0.9580555,-0.21056104,-0.8838173,-0.97598183,-0.1525023,0.6180687,0.95910335,0.58924377
-0.4975456,0.93783116,0.9056239,0.4243878,0.9154558,-0.40615934,-0.8025292,-0.9369624,-0.7343372,0.39437318,0.8556167,-0.92692804
-0.8403335,0.94371986,0.9733355,-0.94471544,-0.36365712,0.6344032,-0.94905823,-0.66313654,-0.7201372,-0.30822992,-0.106808245,-0.9133056
0.7905499,0.8688798,0.8854177,0.7456831,0.85495925,-0.9295478,-0.95546234,-0.93265826,0.13703477,0.5549605,0.9294028,-0.93252814
-0.923798,0.9433589,0.8844013,-0.18322319,-0.33343375,-0.9359389,-0.93935037,-0.56108993,-0.4075331,-0.47939348,0.7585757,-0.783516
-0.66855264,0.95404756,0.4937178,0.37895954,-0.41686797,-0.30365586,-0.9138524,-0.28937393,-0.8566686,-0.9156825,-0.459516,-0.29648942
-0.05561614,0.7968596,0.76656365,0.4188075,-0.005482018,-0.5338154,-0.84967905,-0.8437658,-0.892063,-0.5402843,0.4616307,-0.1288414
0.5537926,0.4142698,-0.9462521,0.81463313,0.609079,0.23268092,-0.8981186,-0.9431104,-0.6475158,0.59601617,0.5342858,0.9372585
0.8424897,-0.580079,-0.9904189,0.8119699,0.67422426,0.91439056,-0.5670292,-0.36773622,-0.32084417,-0.63245434,-0.6622895,0.9446583
0.81768155,0.04247904,-0.9859534,0.4507947,0.8775966,0.9678886,-0.95399004,-0.11066055,0.81248236,-0.75686014,0.6525587,0.6329868
0.94895434,-0.40513164,-0.9851541,0.62999356,0.9661542,0.97840655,-0.95149267,-0.8238873,0.83290863,0.039182186,0.84210443,0.8925905
0.95842147,-0.7566177,-0.97870296,-0.06931263,0.9752656,0.9845209,-0.9278407,-0.68070394,0.8319998,-0.2360124,0.80696356,0.8675542
0.9394057,-0.6849157,-0.97701234,-0.33635336,0.9613695,0.9861932,-0.93649435,-0.5337562,0.9622848,-0.7629525,0.81345356,0.43596947
0.9643314,-0.9377582,-0.93388766,-0.20207864,0.97834134,0.9825649,-0.9647597,-0.96511626,0.9785476,-0.8369229,0.9533882,0.76288795
0.98756886,-0.8163684,0.07620001,0.74719095,0.9787159,0.9751358,-0.9528201,-0.972703,0.9445262,-0.6677738,0.9657781,0.6523204
0.9868233,-0.71342975,0.6317651,0.8152244,0.98955417,0.8894384,-0.94784653,-0.97844005,0.9566554,0.19762194,0.9683534,0.62257004
0.9814689,-0.70134306,0.8820207,0.79448736,0.99107885,0.9383292,-0.9639675,-0.9807957,0.93925476,0.55251837,0.9590428,0.5177381
0.98293674,-0.48195028,0.9647238,0.70221937,0.98846734,0.80047154,-0.9285646,-0.98950285,0.88933086,0.6561353,0.97257197,0.3051474
0.9785806,-0.36774302,0.9642017,0.40823793,0.9884932,0.31951284,-0.9126864,-0.9890085,0.8995087,0.7130158,0.97098875,0.3538562
0.9731649,-0.20588166,0.97768927,0.14390635,0.9877629,0.58671594,-0.89082736,-0.9895642,0.8130033,0.8733388,0.9680041,0.13474584
0.96983147,-0.4648546,0.9725926,0.179981,0.9863939,0.8344017,-0.38036084,-0.98983943,0.59281063,0.9577465,0.91231346,0.21210909
0.9715096,-0.86001664,0.36678827,0.8204986,0.9828596,0.96246123,0.28669548,-0.9885186,0.40158236,0.9666178,0.93958116,0.6043775
0.98224235,-0.8815171,-0.85947764,0.9146154,0.9884391,0.97222006,0.18884027,-0.985105,-0.005130768,0.97762036,0.9417875,0.75953364
