-0.042793961830694956,0.0006933237397416215,0.24020062499060735
-0.03799835155703677,0.002207764916047873,0.2426906834595879
-0.03137220850833708,0.004598061379989739,0.24436994949509244
-0.02448284113343436,0.006981396069498664,0.24293374995172226
-0.01844457086002214,0.008339935776343073,0.23960628951884508
-0.014112101902683659,0.007749778029421921,0.23545415989249022
-0.011145749897063089,0.005110637407168696,0.23104861693102755
-0.008763114787226477,0.0016097326818082618,0.22752648320590277
-0.005743100999303853,-0.0015309825100958607,0.22318131833360536
-0.00219012907401499,-0.003962334109168907,0.2182197143968665
0.002244341783143746,-0.005708750024359729,0.2143232404734475
0.007275987588650859,-0.006177310734576961,0.21356448065491196
0.012457536395001814,-0.006236606672157308,0.21543390627638018
0.01747686226082148,-0.006709868100646663,0.21754542433294746
0.02156405409802378,-0.007630403896908006,0.2186286757655081
0.02393362517315012,-0.008985149550034016,0.21981408547774087
0.024601407217593792,-0.010182592816877601,0.22205770191744598
0.0239337071795926,-0.01039977912279729,0.22661819073438486
0.022002460567856624,-0.009560545605831144,0.23383934712949428
0.018542522316716374,-0.008194193681398409,0.24220616620958343
0.013669997180745127,-0.007585351517647355,0.2507579344453966
0.0085141242300445,-0.009073230246636008,0.26089679276845107
0.003129094194934355,-0.011151663902227504,0.27024963096787535
-0.0010571749873405634,-0.013606327035085712,0.27763520213545606
-0.0047151029712920985,-0.014922647690309456,0.2859196427475413
-0.00981368512288079,-0.015038663032046094,0.29543205636421915
-0.01558579776309838,-0.015888307975834084,0.3025257710022737
-0.01956744713782668,-0.01712824186136236,0.30616673157318836
-0.022038307899272094,-0.018324452394619654,0.3083559793625477
-0.0233243014654114,-0.018117337018622053,0.310718707320603
-0.021760320039934812,-0.017979849302603042,0.31085498461522304
-0.01960679289253761,-0.016956032873684225,0.309705622781748
-0.014595399131401118,-0.01641107155713691,0.3065475854059898
-0.007854012820484467,-0.0161379392467418,0.30263007757428334
0.001692995122008322,-0.0161211904735128,0.2977088084105315
0.013216910545895364,-0.016220939542007314,0.2919028585345415
0.025617202762028755,-0.016364965337019723,0.2831986786151356
0.038426295002131156,-0.01667240421823756,0.27177241241954575
0.05161580072243316,-0.01721655766654446,0.26172259284456084
0.0652861352083149,-0.017689750144836983,0.24980861035808596
0.044218284748492986,-0.011322325699442741,0.22251449651763064
