-0.98859286,0.9615238,-0.9429157,-0.9848302
-0.98916066,-0.9598861,-0.90139663,-0.99091893
-0.9670159,-0.9051013,0.58973646,-0.97473145
-0.9302679,-0.800351,0.8230946,-0.8899919
0.33581805,-0.7438984,0.91820693,-0.5837606
0.9352286,0.703846,0.88919854,0.5770838
0.22390234,0.048549652,0.9706857,0.7708014
0.91703105,0.7950947,0.9461775,0.9037647
-0.9115032,-0.8612243,-0.9506846,-0.96292543
-0.8536368,-0.8091491,0.77216387,-0.04296577
0.94067407,0.9515604,0.89612424,0.8227763
0.9076443,0.867836,0.91618407,0.8293841
0.19986999,0.7640898,0.8430151,0.87273264
-0.69544655,-0.0267331,0.84597945,0.9264393
-0.79627275,-0.8921262,0.934695,0.91657424
-0.7409727,-0.9555968,0.9105338,0.89291704
-0.069122195,-0.9239362,0.851022,0.85076165
-0.85695845,-0.8963604,0.8836608,0.6034745
-0.93038785,-0.9424958,0.75789,-0.86842513
-0.9643153,-0.9731903,0.7583418,-0.33117557
-0.9677484,-0.9489009,-0.038912654,0.6496744
-0.9730887,-0.88555145,0.54254746,0.500942
-0.9397357,-0.85541195,0.915107,0.59476376
-0.9789794,-0.8964089,0.9673805,-0.68756324
-0.91269267,-0.67642754,0.7139995,-0.8212828
0.9455681,0.95032835,0.75469255,-0.07482505
0.98239565,-0.3835439,0.9672897,0.49401975
0.95993114,0.8070395,0.9768071,-0.21364063
0.9671663,0.3931557,0.9355719,0.05158174
0.91735435,0.35921,0.80872464,0.1499368
0.8757787,-0.53566134,0.9292748,-0.48091793
0.93368924,-0.89250654,0.9522853,-0.769294
0.90941334,-0.94657624,0.9604324,-0.9143193
0.59772646,0.23465335,-0.8567633,-0.8785294
-0.9161716,0.2672919,-0.9658963,-0.93831474
-0.96038866,-0.5355458,-0.97363544,-0.9011113
-0.977309,-0.92719215,-0.9825162,-0.94644254
-0.98763853,-0.92459255,-0.98305094,-0.9783698
-0.9890128,-0.4050886,-0.96794,-0.9868919
0.7392559,0.6711974,0.92101514,-0.98594385
-0.90258616,0.80720615,0.9130931,-0.9377377
