-0.7926043,0.38253188,0.5866345,0.6241697,0.49597228,0.9119954,0.46244538,0.47712874,0.32212543,0.42119634,-0.37848294,0.8611778
-0.74890155,0.8054211,-0.33260298,-0.6702289,0.88007545,-0.72243226,0.7752006,0.3438691,0.9394797,-0.16988337,-0.34014153,-0.3415854
0.23122036,0.17344046,0.029161453,0.49035907,0.7652962,0.0122538805,0.06857419,-0.08806747,0.8949189,-0.28400087,-0.2185247,-0.61831856
-0.49495327,0.12835622,0.5919324,0.51851845,0.8452821,-0.35476243,0.8777528,-0.24697053,0.85835266,-0.18818855,0.70749617,0.60555625
0.5850444,-0.6183619,0.77423716,0.21246552,0.54260707,0.64394665,0.045521498,0.27088118,0.20694447,0.35979664,0.6159555,0.6421957
0.60402155,-0.43141723,0.863796,0.2746086,0.71663713,0.7601867,-0.010570407,0.25429356,0.16658092,0.49529707,0.68974376,0.60776067
0.2062341,-0.2900387,0.64448285,-0.008453608,0.7935903,0.76891553,-0.03258145,0.30744052,0.036189437,0.43577015,0.5923288,0.44947934
-0.54087216,0.10312486,-0.09743434,-0.6144637,0.67166543,0.5862787,0.054658413,0.4060812,-0.34765232,0.3167491,0.41152537,0.32656884
-0.643452,-0.35723788,-0.19418323,-0.32607162,0.40104556,0.6478288,-0.31880957,0.43140674,-0.3940494,0.012060165,0.009221911,0.0509727
-0.43104517,0.3554393,0.08095467,-0.6810482,0.16373193,0.49794543,-0.25240326,0.62994313,-0.5444796,0.07527709,0.54824317,0.080108404
0.0142611265,-0.026522875,0.4096526,-0.70944107,0.104332566,0.8082851,-0.5789801,0.46413803,-0.20326275,-0.56347823,0.31271243,-0.41846776
0.013711214,-0.097578764,0.4025179,-0.41477174,0.008983493,0.67473805,-0.636466,0.68566155,-0.5146217,-0.04216969,-0.19241321,0.27866554
-0.17604786,0.16406298,-0.012448311,-0.40753615,-0.14989936,0.10075045,-0.3788911,0.33465803,-0.54101294,0.12398696,0.0057628155,-0.2049939
-0.01796025,0.27831078,0.08613157,-0.20531464,0.11512959,0.38774562,-0.5022313,0.31893444,-0.6288241,-0.09705186,-0.32155734,-0.42230475
-0.15719211,0.013210177,0.046132803,-0.1928221,0.32574856,0.521088,-0.17377424,0.25217128,-0.5932323,-0.20402241,0.0067597628,-0.020628989
0.16639817,0.3375008,0.42506337,0.076731086,0.20087326,-0.14168519,-0.06900853,0.3301357,-0.5566107,0.064742446,0.06463981,0.44937253
-0.41416585,0.29940248,0.11432397,-0.74096125,0.80673003,0.48819137,0.69285345,0.20938909,-0.7270813,0.44983315,0.4102826,0.6034324
-0.48525488,0.17305148,0.42268038,-0.52125674,0.011419177,0.2389785,0.23404765,0.6544111,-0.7875237,0.42953575,0.041235566,0.095936656
-0.038736224,0.35207224,0.6069838,-0.59949124,0.5550482,0.7965125,0.59837973,0.35848892,-0.43469334,0.4786439,0.06988454,0.07089043
-0.16308588,0.2493087,0.52612495,-0.7464537,0.6299689,0.6766757,0.80453134,0.3003378,-0.19742876,-0.019391239,-0.16394806,0.46009636
-0.07816166,0.6922475,0.23367095,-0.68099123,0.6409677,0.33062518,0.76000357,0.6507294,-0.48225558,-0.26080596,0.20124829,0.71901166
-0.10319883,0.25731707,0.014565349,-0.595992,0.6783763,0.52902293,0.7479633,0.4905162,-0.5395505,0.096993804,-0.29149067,0.82378864
-0.6367259,0.11610079,-0.046895802,-0.9108165,0.86610436,0.20626915,0.8875091,-0.053374946,0.080881,0.13482094,0.6442082,0.88074017
0.6575973,0.43625522,0.48744488,-0.84875715,0.93992186,0.7969854,0.9472439,-0.74923897,0.82594395,-0.55321044,0.92232287,0.9758247
